id,name,phone,email,city,address,lat,lng,is_verified,total_capacity,available_spots,waitlist_length_months,care_type_offered,educational_approach,price_month,next_opening,contact_method,google_map_review,user_ratings_total
7c0054d7-edb0-596d-b976-22a8a1f6428e,New Horizon Montessori School,(604) 513-3375,hello@newhorizonmontessorischool.ca,LANGLEY,"20338 91A Ave, Langley Twp, BC V1M 2G2, Canada",49.168178,-122.659027,True,27,2,0,"['30 Months to 5 Years', 'School Age', 'Preschool']",Play-based,1392,,phone_only,4.9,53
b0e493ba-0c25-5278-ac45-91053a738151,Little Bubble's Daycare,(778) 898-5100,hello@littlebubble'sdaycare.ca,LANGLEY,"2689 Wildwood Dr, Langley, BC V2Y 1G2, Canada",49.1228245,-122.6690321,True,50,0,14,"['Preschool', '30 Months to 5 Years', 'School Age']",Reggio Emilia,1404,2026-05-17,phone_only,4.3,26
056254e0-305c-5c07-91c0-397e71b7a86f,Forest Cubs Childcare,(778) 319-6366,,LANGLEY,"20467 90 Crescent, Langley Twp, BC V1M 1A7, Canada",49.165239,-122.6544747,True,50,0,11,"['Under 36 Months', 'School Age', '30 Months to 5 Years']",Reggio Emilia,1726,2026-06-03,phone_only,5.0,6
ae0286d3-2d73-572f-be01-0b38e14d13f1,Learn n' Play Childcare Centre,(604) 389-2049,,LANGLEY,"9497 201 St #2, Langley Twp, BC V1M 4A5, Canada",49.1750541,-122.6652109,False,37,0,14,"['Under 36 Months', 'School Age']",Reggio Emilia,1620,2026-08-23,email_only,,0
5d98449d-89da-57d8-bf5f-1e3d65ed53b2,Willowbrook Montessori Daycare - Latimer Campus,(778) 705-2255,,LANGLEY,"8157 198a St, Langley Twp, BC V2Y 1Y6, Canada",49.1512003,-122.673232,True,37,0,17,['Under 36 Months'],Academic,1290,2026-04-18,email_only,4.5,32
cf20adeb-8399-5907-a2ae-f9276f316fa4,Little Ladybug Daycare - Langley,(604) 968-9077,hello@littleladybugdaycare-langley.ca,LANGLEY,"20867 44 Ave., Langley, BC V3A 5A9, Canada",49.08235819999999,-122.6451224,False,31,0,21,['School Age'],,1112,2026-08-24,email_only,5.0,21
bbe978bd-3b88-59eb-97e7-50ebbd02982b,Kids Canvas Childcare,(604) 767-5558,hello@kidscanvaschildcare.ca,LANGLEY,"7221 198b St, Langley, BC V2Y 1R9, Canada",49.1340525,-122.6727116,False,37,0,7,"['Preschool', 'Under 36 Months', '30 Months to 5 Years']",Montessori,1680,2026-04-03,phone_only,4.8,46
51d37762-baac-5544-8a1f-3e4574fa44e2,Young of Green Gables Early Learning,(778) 366-8252,hello@youngofgreengablesearlylearning.ca,LANGLEY,"4662 208b St, Langley, BC V3A 7E6, Canada",49.0865927,-122.6450057,True,38,0,11,"['30 Months to 5 Years', 'Preschool']",Montessori,1524,2026-05-24,email_only,5.0,18
8fe834a8-94a7-51d6-8bb4-c5e04caec28d,Wonder Years Daycare Murrayville,(604) 379-3676,hello@wonderyearsdaycaremurrayville.ca,LANGLEY,"4748 222 St, Langley, BC V2Z 1B1, Canada",49.0884535,-122.6068699,False,35,0,7,['Preschool'],Reggio Emilia,1757,2026-08-03,email_only,4.8,28
3d66f092-4c48-536c-827a-cf0965146318,Bamboo House Montessori Childcare,(778) 558-9097,hello@bamboohousemontessorichildcare.ca,LANGLEY,"20464 90 Crescent, Langley Twp, BC V1M 1A7, Canada",49.1652606,-122.6552138,False,29,0,12,['Under 36 Months'],Reggio Emilia,1667,2026-04-27,phone_only,5.0,14
25f972fa-093e-5ca3-ae6b-f82458d617b5,Big Smiles Early Learning Centre,(236) 777-4247,hello@bigsmilesearlylearningcentre.ca,LANGLEY,"19654 47 Ave, Langley, BC V3A 5G8, Canada",49.08751969999999,-122.6784189,True,23,0,15,"['School Age', '30 Months to 5 Years']",Reggio Emilia,1528,2026-07-22,email_only,5.0,17
ff5bcc3d-fb64-58c4-9ae1-41bb142f8e65,Redwood Academy,(604) 370-6699,hello@redwoodacademy.ca,RICHMOND,"11060 Horseshoe Wy #120, Richmond, BC V7A 4V5, Canada",49.130831,-123.094249,True,45,0,8,"['School Age', 'Preschool', 'Under 36 Months']",,1798,2026-05-27,email_only,5.0,27
ad24b2c2-c911-5c72-baf7-7d802aa1db08,Richmond Star Education,(604) 726-9000,hello@richmondstareducation.ca,RICHMOND,"8851 Heather St, Richmond, BC V7A 1X9, Canada",49.1494667,-123.1230157,True,45,0,13,"['Preschool', '30 Months to 5 Years']",Academic,1789,2026-06-19,phone_only,4.8,91
1cae021e-ef06-5196-9690-d90d51a7340e,Royal Academy,(778) 855-5000,hello@royalacademy.ca,RICHMOND,"3600 Viking Wy, Richmond, BC V6V 1N6, Canada",49.187031,-123.072163,True,29,0,22,"['Under 36 Months', 'School Age', 'Preschool']",Academic,1444,2026-05-05,email_only,4.7,79
e7e30ac3-0d0f-52ed-b83f-319dfb9a204b,Creative Daycare,(604) 278-1675,hello@creativedaycare.ca,RICHMOND,"7271 Francis Rd, Richmond, BC V6Y 1A1, Canada",49.1485354,-123.1440971,False,17,0,18,"['Under 36 Months', '30 Months to 5 Years', 'Preschool']",,1115,2026-05-27,both,4.5,40
66b6bf19-5f0f-5c2b-b6e7-2f6bc6fee782,Tiny Hoppers Early Learning Centre - Richmond East,(604) 214-8622,hello@tinyhoppersearlylearningcentre-richmondeast.ca,RICHMOND,"13351 Commerce Pkwy Unit 1168, Richmond, BC V6V 2X7, Canada",49.1726766,-123.0733832,True,49,0,23,"['Under 36 Months', 'School Age', '30 Months to 5 Years']",Play-based,1333,2026-05-17,both,5.0,81
a399f4fa-5f09-5950-9658-bc25a4973220,Kids r Us Childcare,(604) 767-0439,,RICHMOND,"11600 Aztec St, Richmond, BC V6X 1H8, Canada",49.1812726,-123.0960525,False,45,0,10,"['Preschool', 'School Age']",Reggio Emilia,1559,2026-06-09,email_only,4.8,40
4adabdb3-f2c0-5aae-a3c2-f2a02ca07099,Terra Early Learning,(604) 285-6558,hello@terraearlylearning.ca,RICHMOND,"13799 Commerce Pkwy Unit #120, Richmond, BC V6V 2N9, Canada",49.1769429,-123.0697788,True,31,2,0,['Preschool'],Montessori,1500,,phone_only,4.9,26
bb90ec19-7c2d-5414-b635-028c77248327,Hope Infant/Toddler Group Daycare,(604) 839-8017,,RICHMOND,"9520 McBurney Dr, Richmond, BC V6Y 3C6, Canada",49.1532919,-123.1177527,True,32,0,10,"['Preschool', 'School Age']",Montessori,1699,2026-06-09,email_only,4.8,77
5feb4958-69f7-56d8-83d6-582cdfa67481,Treehouse early Learning Centre,(604) 277-8224,hello@treehouseearlylearningcentre.ca,RICHMOND,"5500 Andrews Rd Unit 100, Richmond, BC V7E 6M9, Canada",49.120921,-123.163672,True,28,0,17,['30 Months to 5 Years'],Reggio Emilia,1127,2026-04-24,email_only,5.0,2
57201647-8080-58c9-aca5-ae02b4b8ddb1,Kids & Company Richmond,(604) 244-0009,hello@kids&companyrichmond.ca,RICHMOND,"3851 Shell Rd #200, Richmond, BC V6X 2W2, Canada",49.185819,-123.103315,False,34,0,9,"['Under 36 Months', '30 Months to 5 Years']",Academic,1673,2026-06-24,phone_only,4.4,25
06e2feff-8c03-55c4-b75c-760840adbcef,Creative Childcare Centre,(604) 512-1318,hello@creativechildcarecentre.ca,RICHMOND,"1891 Wellington Crescent, Richmond, BC V7B 1G8, Canada",49.1911948,-123.1498965,True,47,0,12,"['Under 36 Months', 'Preschool', 'School Age']",Academic,1137,2026-04-17,email_only,5.0,21
a02c55ab-e615-55b9-aee5-e5d785938adb,Gardens Children's Centre (S.R.C.C),(604) 271-7252,hello@gardenschildren'scentre(s.r.c.c).ca,RICHMOND,"10640 No 5 Rd, Richmond, BC V6W 0B5, Canada",49.135003,-123.0916269,False,20,0,23,"['Under 36 Months', 'Preschool']",Play-based,1682,2026-05-15,both,5.0,4
0ba043ca-83ca-5cc2-a78b-d8e1a0fb3e44,Nido de Montessori,(604) 256-6522,,RICHMOND,"4653 Garden City Rd Unit 2125, Richmond, BC V6X 4B8, Canada",49.1790031,-123.1256424,True,50,0,11,['School Age'],Academic,1161,2026-05-05,phone_only,4.6,52
b2a44279-eb7d-5737-a722-4b6da338d961,Tiny Hoppers - Alderbridge,(604) 279-1199,,RICHMOND,"7951 Alderbridge Wy #160, Richmond, BC V6X 2A4, Canada",49.1783262,-123.1380528,False,39,0,13,"['School Age', 'Preschool']",,1449,2026-04-15,both,4.5,36
c879e6bb-8c8d-5d37-bbb8-7012a89f4ce9,Little Moon Childcare Centre,(604) 227-4166,hello@littlemoonchildcarecentre.ca,RICHMOND,"3871 Number 3 Rd, Richmond, BC V6X 2B8, Canada",49.18553,-123.1362638,True,21,0,7,['Under 36 Months'],Montessori,1345,2026-08-16,both,4.6,10
08aff1cf-7830-5cad-84c1-e0c5ffa2b2bb,FAMC Early Education,(604) 304-6150,hello@famcearlyeducation.ca,RICHMOND,"6488 Garden City Rd, Richmond, BC V6Y 4M2, Canada",49.1662844,-123.1242896,False,38,2,0,"['30 Months to 5 Years', 'School Age', 'Preschool']",Montessori,1338,,phone_only,4.1,99
c98d1e40-6913-5cf4-af84-a2d95560f55b,Little Steps Childcare Centre Daycare,(778) 233-2368,hello@littlestepschildcarecentredaycare.ca,RICHMOND,"4160 Williams Rd, Richmond, BC V7E 1J8, Canada",49.1408424,-123.1791652,True,42,0,20,"['School Age', 'Preschool', 'Under 36 Months']",Reggio Emilia,1608,2026-07-08,phone_only,5.0,20
1a34cbcb-8c18-5959-8b91-15a4369fc64b,Sandcastle Park Children's Centre,(604) 274-8380,hello@sandcastleparkchildren'scentre.ca,RICHMOND,"3060 Chatham St #8, Richmond, BC V7E 6L9, Canada",49.1260663,-123.191615,False,44,0,19,"['School Age', 'Preschool', '30 Months to 5 Years']",Reggio Emilia,1729,2026-04-27,phone_only,4.6,19
a5018ed0-510d-5499-85ea-306f8f7b8dd4,Crystal Star Infant/Toddler Daycare,(604) 276-9816,hello@crystalstarinfant/toddlerdaycare.ca,RICHMOND,"10631 Gilmore Crescent, Richmond, BC V6X 1X3, Canada",49.1961825,-123.1048412,False,29,0,13,"['30 Months to 5 Years', 'Preschool', 'School Age']",Montessori,1295,2026-03-31,email_only,4.8,21
61ea94c9-28c6-553d-bd52-1c1bc3b730af,With Our Own Two Hands Early Learning Centre,(604) 274-5277,hello@withourowntwohandsearlylearningcentre.ca,RICHMOND,"3531 Bayview St #110, Richmond, BC V7E 5W3, Canada",49.1245686,-123.1855603,True,28,0,21,['School Age'],Montessori,1228,2026-05-15,both,4.9,38
5b99ec5b-8109-5fed-a78e-67ab969dd2c4,Little Forest Childcare – Richmond Daycare,(604) 726-0301,hello@littleforestchildcare–richmonddaycare.ca,RICHMOND,"12151 Shell Rd, Richmond, BC V7A 3W9, Canada",49.1256268,-123.1036652,False,13,2,0,"['School Age', 'Under 36 Months', '30 Months to 5 Years']",Montessori,1757,,both,5.0,1
64c88e28-807f-5126-8ce5-2764c3c5b740,Renaissance Kids Daycare & Preschool Richmond,(604) 241-0826,,RICHMOND,"#1, 12491 No 2 Rd, Richmond, BC V7E 2G1, Canada",49.12259539999999,-123.1592681,False,19,0,23,"['Preschool', '30 Months to 5 Years', 'School Age']",Academic,1741,2026-06-15,both,5.0,17
36a428a6-08e0-5374-8568-e828ae3289d3,Urban Richmond Academy,(604) 800-7751,hello@urbanrichmondacademy.ca,RICHMOND,"Number 3 Rd #4328 Richmond, BC V6X 3L7, Canada",49.1821219,-123.1362021,True,15,0,22,['Preschool'],Montessori,1500,2026-04-23,phone_only,5.0,15
ccda13a3-2604-5669-aa2a-7b211219ac41,Star Academy Of Montessori Childcare,(778) 228-1233,hello@staracademyofmontessorichildcare.ca,RICHMOND,"13780 Westminster Hwy, Richmond, BC V6V 1A2, Canada",49.1696369,-123.0697753,False,37,0,22,['Under 36 Months'],Academic,1307,2026-05-27,both,5.0,33
44e6b0ae-85ff-56e0-becb-ca4d86a7ef93,IMAGO DEI Child Care,(778) 855-2273,hello@imagodeichildcare.ca,RICHMOND,"11571 Daniels Rd, Richmond, BC V6X 1M7, Canada",49.1886966,-123.0935911,False,34,0,21,['Preschool'],,1538,2026-05-20,email_only,5.0,27
e058a9eb-f341-532a-9661-09e1d5c5ca86,Stars of Tomorrow Early Learning,(604) 370-1221,hello@starsoftomorrowearlylearning.ca,RICHMOND,"12191 First Ave, Richmond, BC V7E 3M3, Canada",49.12476410000001,-123.1831201,True,22,0,17,"['Preschool', 'Under 36 Months', 'School Age']",Montessori,1501,2026-08-04,email_only,4.6,10
0dfd289b-34cc-59b4-8686-1f555a15c13b,Rise and Shine Montessori,(604) 275-7655,,RICHMOND,"3440 Moresby Dr, Richmond, BC V7C 4G5, Canada",49.16071849999999,-123.187182,True,24,0,23,"['Under 36 Months', 'Preschool']",Academic,1743,2026-08-06,both,5.0,35
a263f706-3772-5c7e-b48b-ed4ad5039284,Raindrop Child Care Centre,(778) 990-5338,hello@raindropchildcarecentre.ca,RICHMOND,"6211 Martyniuk Pl, Richmond, BC V7E 6K1, Canada",49.14767699999999,-123.1557559,True,28,0,9,['Under 36 Months'],Montessori,1333,2026-08-11,email_only,4.7,14
37d5a031-aa9f-5f71-8149-df351dd70dbb,Little Cactus Central Daycare,(604) 780-6018,hello@littlecactuscentraldaycare.ca,RICHMOND,"6580 Bouchard Ct, Richmond, BC V7C 5H4, Canada",49.1672089,-123.1599538,True,17,0,19,"['30 Months to 5 Years', 'Preschool']",Montessori,1693,2026-06-20,email_only,4.9,30
f1913c6a-e222-5dec-9822-e5b28a6dd367,Little Friends Child Care Center,(604) 277-9411,hello@littlefriendschildcarecenter.ca,RICHMOND,"11051 No. 3 Rd, Richmond, BC V7A 1X3, Canada",49.1334009,-123.1368278,True,15,0,13,"['30 Months to 5 Years', 'Preschool']",,1669,2026-07-25,email_only,4.6,12
f98b8a19-065b-50be-9c50-f0bef3b74066,Adventure House Early Learning Childcare,(236) 453-0873,hello@adventurehouseearlylearningchildcare.ca,BURNABY,"8187 12th Ave, Burnaby, BC V3N 2L3, Canada",49.2249379,-122.9218406,True,46,0,19,"['Under 36 Months', 'School Age']",Play-based,1472,2026-04-19,email_only,5.0,21
7d6df1f4-8daa-5b41-84f9-56867d0b0c65,Beyond Care Child Centre,(604) 521-8748,hello@beyondcarechildcentre.ca,BURNABY,"8350 11th Ave, Burnaby, BC V3N 2P4, Canada",49.2257134,-122.9168437,False,47,3,0,"['30 Months to 5 Years', 'School Age']",Reggio Emilia,1148,,phone_only,4.8,20
a6960577-43d0-5c95-b2b0-1885c59f8f05,Little Dino Childcare Centre,(236) 428-8878,,BURNABY,"7929 19th Ave, Burnaby, BC V3N 1E9, Canada",49.2261329,-122.935286,True,43,0,20,"['30 Months to 5 Years', 'Under 36 Months', 'School Age']",Academic,1792,2026-06-21,phone_only,5.0,14
84f4b979-7c7e-5931-aa1b-5da7a19cd621,Honey Bees Studio Day Care,(604) 527-6760,,BURNABY,"7854 6th St, Burnaby, BC V3N 3N4, Canada",49.21971019999999,-122.9280104,True,28,0,12,"['30 Months to 5 Years', 'Preschool']",Montessori,1611,2026-07-09,phone_only,4.8,26
96caf588-ae34-59d4-8692-d325da6a5de9,Growing Minds Child Care Center,(604) 442-4917,hello@growingmindschildcarecenter.ca,BURNABY,"7456 19th Ave, Burnaby, BC V3N 1E4, Canada",49.2203903,-122.9455493,True,26,0,20,"['Under 36 Months', 'Preschool']",Reggio Emilia,1521,2026-05-06,email_only,4.8,26
32a64671-6779-5702-8afb-741a12ab7373,Cameron Children's Centre,(604) 420-1414,hello@cameronchildren'scentre.ca,BURNABY,"9838 Cameron St, Burnaby, BC V3J 0B4, Canada",49.25305059999999,-122.8944456,True,23,0,19,"['Preschool', 'School Age', '30 Months to 5 Years']",Reggio Emilia,1408,2026-04-19,email_only,4.1,9
dee79180-f521-54a4-89fb-941fc9faa7b5,Mom's Pride Childcare Centre,(604) 374-3688,hello@mom'spridechildcarecentre.ca,BURNABY,"7328 Dunvegan Ct, Burnaby, BC V5A 3R5, Canada",49.2710955,-122.9503657,True,20,3,0,['Preschool'],Reggio Emilia,1727,,phone_only,5.0,17
f0c149d4-4615-5a81-a48e-a58e5c55294e,Burnaby Daycare - Aubrey Daycare Centre,(604) 677-0012,,BURNABY,"6409 Aubrey St, Burnaby, BC V5B 2C9, Canada",49.2736205,-122.9715924,False,40,0,18,"['School Age', 'Preschool', 'Under 36 Months']",Montessori,1649,2026-05-25,email_only,4.7,13
d23693dd-a42e-561e-ac18-12188b985293,Happy Treehouse Family Daycare,(604) 833-2412,hello@happytreehousefamilydaycare.ca,BURNABY,"8017 19th Ave, Burnaby, BC V3N 1G2, Canada",49.2278902,-122.9329666,False,42,0,7,"['30 Months to 5 Years', 'Preschool', 'Under 36 Months']",Academic,1680,2026-04-30,both,5.0,15
17ea0aeb-bcc2-5cf2-a5d2-87e9f444bc4f,The Grove Childcare,(604) 420-5001,hello@thegrovechildcare.ca,BURNABY,"8525 GROVE DR FOREST, Burnaby, BC V5A 4H5, Canada",49.26488149999999,-122.9180421,False,45,0,14,"['Preschool', 'Under 36 Months', '30 Months to 5 Years']",Reggio Emilia,1663,2026-05-30,phone_only,5.0,2
88bf5360-b433-52a1-bf0c-7164a1cdc83b,Village Day Care Society,(604) 421-3064,hello@villagedaycaresociety.ca,BURNABY,"3290 Ganymede Dr, Burnaby, BC V3J 0A4, Canada",49.2545987,-122.9072869,False,42,0,15,"['Preschool', 'Under 36 Months', '30 Months to 5 Years']",Play-based,1448,2026-07-20,email_only,4.7,3
ce35d1a0-0232-5a58-b0af-12d6da34e7c7,LAEL Academy,(236) 521-6951,,BURNABY,"8695 10th Ave, Burnaby, BC V3N 3Z8, Canada",49.2311437,-122.9057055,True,41,0,20,"['Preschool', 'School Age']",Montessori,1153,2026-05-05,phone_only,4.8,36
d707cab5-20d1-537b-bdcc-28e408a10963,Edmonds Childcare Centre,(778) 227-8930,hello@edmondschildcarecentre.ca,BURNABY,"7496 Edmonds St, Burnaby, BC V3N 1B2, Canada",49.2216567,-122.9450452,False,30,0,14,"['School Age', 'Preschool', '30 Months to 5 Years']",Play-based,1677,2026-03-28,phone_only,5.0,6
e5caaf7b-eddc-573d-8ccc-27255fadc9eb,House of Angels,(778) 881-2693,hello@houseofangels.ca,BURNABY,"7610 Dow Ave, Burnaby, BC V5J 2A4, Canada",49.2145688,-123.0023999,True,21,0,12,['Preschool'],Montessori,1665,2026-04-17,phone_only,4.9,27
119d38c1-f73a-5a18-a95e-82d45fd944cd,Burnaby Lake Childcare,(604) 728-0613,,BURNABY,"4578 Brentlawn Dr, Burnaby, BC V5C 3V1, Canada",49.2699477,-123.0004814,True,38,0,10,"['Under 36 Months', '30 Months to 5 Years', 'Preschool']",Reggio Emilia,1768,2026-07-12,phone_only,5.0,5
6aa5610c-8b91-5df4-a19f-af5b1d4fca7d,Dharma Kids Centre: Burnaby Daycare & Preschool,(604) 420-2604,,BURNABY,"3821 Piper Ave, Burnaby, BC V5A 2C8, Canada",49.2496523,-122.9356792,True,28,0,10,"['Preschool', '30 Months to 5 Years']",Play-based,1154,2026-05-23,both,4.3,39
0b3946e5-ea28-587b-86be-0e5d76c07fb3,Morning Star Child Educare,(604) 817-0060,,BURNABY,"Aldrin Pl, Burnaby, BC V5A 2N9, Canada",49.2720698,-122.9552237,False,15,0,21,['School Age'],,1581,2026-05-08,both,5.0,17
da5f702c-0a78-54b8-a9bc-a3d0892d225f,Burquitlam Child Care Centre Ltd,(604) 421-2919,,BURNABY,"9847 Lyndhurst St, Burnaby, BC V3J 1E9, Canada",49.2591823,-122.8953849,True,48,0,20,"['Preschool', '30 Months to 5 Years']",Play-based,1305,2026-06-02,phone_only,5.0,4
a3341458-7132-5316-a5f7-d6527992ed76,Three Bears Daycare,(604) 444-3302,hello@threebearsdaycare.ca,BURNABY,"9887 Cameron St, Burnaby, BC V3J 1M3, Canada",49.25362880000001,-122.8947654,False,32,2,0,"['30 Months to 5 Years', 'Under 36 Months']",Reggio Emilia,1565,,both,4.5,8
0cc96c0e-c562-5474-98f5-fdbb9b92de5f,Forest Grove Child Care Centre,(604) 421-7267,,BURNABY,"8650 Cinnamon Dr, Burnaby, BC V5A 4H7, Canada",49.2643176,-122.9145205,True,42,0,8,"['30 Months to 5 Years', 'Under 36 Months', 'Preschool']",Reggio Emilia,1316,2026-05-27,both,3.8,15
ddc75469-e7a3-5129-b554-9c18712e0910,Deer Lake Child Care,(604) 294-4988,,BURNABY,"5135 Sperling Ave, Burnaby, BC V5E 2T2, Canada",49.23829,-122.9651653,True,23,0,15,"['Preschool', 'School Age']",Play-based,1366,2026-08-20,both,5.0,11
84c69077-2db2-5454-85bc-9513f2970e79,Amy’s Family Daycare,(604) 715-5598,hello@amy’sfamilydaycare.ca,BURNABY,"6088 Sperling Ave, Burnaby, BC V5E 2T9, Canada",49.2287116,-122.9643818,False,19,0,12,"['Preschool', 'School Age', 'Under 36 Months']",,1188,2026-04-09,phone_only,5.0,14
c160bc5e-f1fb-582e-8b98-c22b94c47924,Puddle Splashers Childcare Society,(604) 291-2410,hello@puddlesplasherschildcaresociety.ca,BURNABY,"751 Hammarskjold Dr, Burnaby, BC V5B 4A1, Canada",49.2768989,-122.9722283,False,22,0,14,"['30 Months to 5 Years', 'Under 36 Months', 'Preschool']",,1550,2026-04-02,email_only,4.3,11
2f5f9631-6bac-5a8e-a952-6f715fde62a5,Discovery Child Care Centre,(778) 397-2892,hello@discoverychildcarecentre.ca,BURNABY,"7411 12th Ave, Burnaby, BC V3N 2K2, Canada",49.2151647,-122.9397745,False,30,0,20,"['Under 36 Months', 'Preschool', '30 Months to 5 Years']",,1736,2026-04-10,email_only,4.3,18
926dcd13-4708-56e4-b06c-10c63f43cde8,Creative Tots Montessori & Daycare,(236) 476-2268,hello@creativetotsmontessori&daycare.ca,BURNABY,"3756 Burke St, Burnaby, BC V5H 1A2, Canada",49.2368404,-123.0216031,False,24,2,0,"['30 Months to 5 Years', 'School Age']",Reggio Emilia,1282,,phone_only,5.0,11
